sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,314.98,00:46,5P,False,False,0,0,,False,0,False,0
00:01,False,0.00,0,1,00:01,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,314.98,00:47,5P,False,False,0,0,,False,0,False,0
00:02,False,0.00,0,1,00:02,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,274.42,00:48,5P,False,False,0,0,,False,0,False,0
00:03,False,0.00,0,1,00:03,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,242.42,00:49,5P,False,False,0,0,,False,0,False,0
00:04,False,0.00,0,1,00:04,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,242.42,00:50,5P,False,False,0,0,,False,0,False,0
00:05,False,0.00,0,1,00:05,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,242.42,00:51,5P,False,False,0,0,,False,0,False,0
00:06,False,0.00,0,1,00:06,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,231.53,00:52,5P,False,False,0,0,,False,0,False,0
00:07,False,0.00,0,1,00:07,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,237.36,00:53,5P,False,False,0,0,,False,0,False,0
00:07,False,0.00,0,1,00:07,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,237.36,00:54,5P,False,False,0,0,,False,0,False,0
00:09,False,0.00,0,1,00:09,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,237.36,00:55,5P,False,False,0,0,,False,0,False,0
00:10,False,0.00,0,1,00:10,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,237.36,00:56,5P,False,False,0,0,,False,0,False,0
00:11,False,0.00,0,1,00:11,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,237.36,00:57,5P,False,False,0,0,,False,0,False,0
00:11,False,0.00,0,1,00:11,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,237.36,00:58,5P,False,False,0,0,,False,0,False,0
00:13,False,0.00,1,1,00:13,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,262.46,00:59,5P,False,False,0,0,,False,0,False,0
00:14,False,0.00,1,1,00:14,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,262.46,01:00,5P,False,False,0,0,,False,0,False,0
00:15,False,0.00,1,1,00:15,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,225.56,01:01,5P,False,False,0,0,,False,0,False,0
00:15,False,0.00,1,1,00:15,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:02,5P,False,False,0,0,,False,0,False,0
00:17,False,0.00,1,1,00:17,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:03,5P,False,False,0,0,,False,0,False,0
00:17,False,0.00,1,1,00:17,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:04,5P,False,False,0,0,,False,0,False,0
00:19,False,0.00,1,1,00:19,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:05,5P,False,False,0,0,,False,0,False,0
00:20,False,0.00,1,1,00:20,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:06,5P,False,False,0,0,,False,0,False,0
00:21,False,0.00,1,1,00:21,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:07,5P,False,False,0,0,,False,0,False,0
00:22,False,0.00,1,1,00:22,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:08,5P,False,False,0,0,,False,0,False,0
00:23,False,0.00,1,1,00:23,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:09,5P,False,False,0,0,,False,0,False,0
00:23,False,0.00,1,1,00:23,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:10,5P,False,False,0,0,,False,0,False,0
00:25,False,0.00,1,1,00:25,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:11,5P,False,False,0,0,,False,0,False,0
00:26,False,0.00,1,1,00:26,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:12,5P,False,False,0,0,,False,0,False,0
00:27,False,0.00,1,1,00:27,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:13,5P,False,False,0,0,,False,0,False,0
00:28,False,0.00,1,1,00:28,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.75,01:14,5P,False,False,0,0,,False,0,False,0
